battery_id,discharge_cycle_index,capacity_Ah,ambient_temperature_C,voltage_mean,voltage_min,voltage_max,current_mean,current_min,temperature_mean,temperature_max,discharge_duration_s,SoH_pct,SoH_pred
B0006,11,1.9455991514129352,24,3.566658719765511,2.3406023605912454,4.177579509962451,-1.9891317699701736,-2.014079047237871,31.874127571841356,38.65978861919643,3530.25,97.27995757064676,97.3319
B0006,12,1.934750504484113,24,3.568703597012284,2.4263021374140443,4.177996110793395,-1.9887805507702208,-2.0134697854511865,32.120959708576166,38.84979195732924,3491.016,96.73752522420564,96.70635
B0006,13,1.9232799539368028,24,3.569207084156356,2.475369770000704,4.176316409477926,-1.9887320866401277,-2.0148749194363664,32.11021168908644,38.75128344015104,3470.281,96.16399769684014,96.14027
B0006,14,1.911889930948487,24,3.5659271296109383,2.342364523655007,4.177992455010172,-1.9887200290368636,-2.0144081790374893,31.989061278918157,38.76853764058789,3470.0,95.59449654742434,95.67532
B0006,15,1.9010667141979305,24,3.561241727064949,2.188400081882664,4.177439981618572,-1.9887874042287876,-2.014472686005532,31.87881444863544,38.84686112344348,3450.297,95.05333570989652,95.39273
B0006,16,1.8891989948061456,24,3.557881987836072,2.1206980945954057,4.17561570814845,-1.98859108959304,-2.0146756268214814,31.7674507110244,38.8658897816528,3429.407,94.4599497403073,94.73756
B0006,17,1.878278372248849,24,3.56282437243777,2.369981457799298,4.177602520456299,-1.9884892463229664,-2.015931347705288,31.78991634963658,38.647578733807656,3409.484,93.91391861244244,94.02195
B0006,18,1.8675697161520208,24,3.559195328016864,2.247991649924625,4.176354539745044,-1.9883474274444877,-2.01432419683381,31.82883467218067,38.79218188173866,3390.422,93.37848580760102,93.396545
B0006,19,1.8675892574453767,24,3.5580906165580983,2.4115317107898875,4.177450270459645,-1.9774549866256104,-2.015920256743369,31.890449470827843,38.77022223929529,3390.281,93.37946287226885,92.78667
B0006,20,1.979626548250818,24,3.565899462157853,2.203355846859377,4.174584178175673,-1.9892347833261184,-2.0202081897757225,31.51177053595285,37.54320599748628,3591.734,98.98132741254088,99.08993
B0006,21,1.9575499080884025,24,3.570814209348872,2.35887751155593,4.175224020262452,-1.9890474874073767,-2.014116181004981,31.874488497680712,37.90362577530197,3552.297,97.87749540442012,97.86246
B0006,22,1.9458150170787551,24,3.5666817833633124,2.218672914041916,4.177217300859919,-1.988682950523383,-2.014039356997488,31.53911453638972,37.6701605139887,3531.578,97.29075085393777,97.27659
B0006,23,1.9242461121680092,24,3.566839274502584,2.339723057947995,4.176681511062203,-1.9885447318884863,-2.014851230713757,31.220866832188783,37.34166959188387,3492.907,96.21230560840048,96.29432
B0006,24,1.945981133142164,24,3.571051969392875,2.399750820894273,4.190384318239257,-1.9885639445355097,-2.013606338093071,31.119005145018026,37.28979017254232,3511.594,97.2990566571082,97.21743
B0006,25,1.901407930553079,24,3.5666308474029798,2.491410879472442,4.176973413125379,-1.9880563928902784,-2.014324216253238,31.03324407815673,37.16794481484507,3431.9370000000054,95.07039652765395,94.79218
B0006,26,1.878674213680085,24,3.552739224085492,2.1387303309558976,4.173452155236546,-1.9772969675547487,-2.0138293357975146,31.001249222460967,37.51577848501052,3431.125,93.93371068400424,93.68094
B0006,27,1.8683061328264217,24,3.556095975504661,2.346064498302046,4.1764585468168685,-1.9771693646864963,-2.022139165928567,30.92143474404136,37.24165964092258,3412.406,93.4153066413211,93.30453
B0006,28,1.8560244070083,24,3.5504500858303394,2.327337743316428,4.17626102066065,-1.9660385076397235,-2.019521715890847,30.92936024820721,37.27233216178077,3410.688,92.801220350415,92.6776
B0006,29,1.8451997961855775,24,3.546007083640312,2.486311723336632,4.172855540858831,-1.9445990482746272,-2.0145859231710013,31.00810965793079,37.2071345030198,3410.718,92.25998980927888,92.32859
B0006,30,1.857228890885317,24,3.554257954720065,2.292166351092089,4.188187801734904,-1.9769156942357176,-2.01454229289152,30.96779499306422,37.49607769896255,3392.719,92.86144454426584,92.74661
B0006,31,1.9247760889090637,24,3.555857469677978,2.434300686181212,4.189991619197343,-1.9997552547832569,-2.015096988943597,31.10097217303459,37.25007396118109,3470.672,96.23880444545316,96.53879
B0006,32,1.8822317526092551,24,3.5537306734803207,2.472619908000758,4.186982490201218,-1.9884344406296768,-2.0246589334484746,31.307368922041046,37.39699052067588,3414.109,94.11158763046276,94.02316
B0006,33,1.855276687885587,24,3.5452650003621518,2.403422072720937,4.186483106541616,-1.9771310999966945,-2.014540253971324,31.13133998716456,37.2852066420257,3395.219,92.76383439427936,92.7126
B0006,34,1.839250891718188,24,3.538408778928339,2.4006679782182205,4.187721936001791,-1.965705768920947,-2.01409107585058,30.82871377910505,37.080390421974414,3386.0,91.96254458590938,91.86017
B0006,35,1.8185396073994429,24,3.529768831133268,2.3194299432177345,4.184171356892756,-1.9542494702422435,-2.0132183154407977,30.761533072057244,36.98024266357476,3368.187,90.92698036997214,91.02389
B0006,36,1.8134770059567056,24,3.53006768404233,2.340173173498008,4.186779863144672,-1.9490605727432448,-2.014277570695985,31.30305692941581,37.59874124546701,3368.266,90.67385029783529,90.91225
B0006,37,1.7971018450305436,24,3.5248882875629555,2.382960351080877,4.186482965601712,-1.9373547119632697,-2.014866249205715,31.06432144678013,37.33680914521836,3358.719,89.85509225152718,89.75694
B0006,38,1.7810046294120476,24,3.5190926887152725,2.351855540704836,4.184741677172267,-1.931260408871348,-2.014036681172477,30.96654665282149,37.39499820465976,3339.5,89.05023147060238,89.1969
B0006,39,1.7710130422682329,24,3.5151810230271,2.3535104841115886,4.186114015167315,-1.925413982519257,-2.013562007420154,30.82645569799297,37.35233964342659,3331.265,88.55065211341164,88.86633
B0006,40,1.7604712448170945,24,3.514029112834162,2.3948058223938364,4.186378094589789,-1.9198444871883995,-2.0146073733834746,31.080769482413952,37.58677381866742,3321.188,88.02356224085472,87.97741
B0006,41,1.7502913788006589,24,3.514139684003936,2.4418858444380294,4.185742966026202,-1.908733158939213,-2.0156412315711094,31.694287817425337,38.20704456989348,3321.844,87.51456894003293,87.64373
B0006,42,1.7394925037732578,24,3.509578354212467,2.391848815367812,4.18499542353586,-1.90276801874341,-2.014135597110891,31.875581783696685,38.340431886092745,3311.828,86.97462518866288,87.17021
B0006,43,1.7546766553637203,24,3.5110708693292705,2.3166154227865463,4.175622772952551,-1.909324756651121,-2.013918427729744,31.543288143901563,38.521539672721865,3327.391,87.73383276818602,87.901115
B0006,44,1.7659390941842177,24,3.5159179315855056,2.4110989960643794,4.191704957733779,-1.9306372167933323,-2.0164764928559697,31.420983409991024,38.03707160241571,3312.078,88.29695470921088,88.16904
B0006,45,1.7337887419624838,24,3.50585340727078,2.4510125175432287,4.185468369564667,-1.907114151507875,-2.014424639912736,31.15837149963786,37.9342856877206,3293.172,86.68943709812419,86.77203
B0006,46,1.713325912040734,24,3.5010379345914444,2.471216186082459,4.184201889006967,-1.8953541357988333,-2.013684034338365,31.15661421699882,37.88470784051604,3275.328,85.6662956020367,85.82298
B0006,47,1.7024077813673466,24,3.497407662636496,2.470968641396993,4.185838836583766,-1.8892713805954209,-2.015243276008703,31.206611383963253,38.065368726791895,3265.016,85.12038906836733,85.11061
B0006,48,1.82371946178183,24,3.5388872766749144,2.4288023941361625,4.1729165619005535,-1.9819359924929796,-2.014822027548639,33.61169282822636,39.788440481350335,3328.937,91.1859730890915,91.20168
B0006,49,1.8081284050314708,24,3.5327430295356828,2.3551430866643166,4.186982012423103,-1.9653277079992453,-2.014147642384201,32.85630077141311,39.21290317800791,3329.266,90.40642025157354,90.247345
B0006,50,1.7757610945034283,24,3.521214759733266,2.365933525789291,4.186537777937825,-1.9470636598230844,-2.013545732341586,32.210981559158874,38.66937823121345,3301.579,88.78805472517142,88.70503
B0006,51,1.7447409841836798,24,3.509311143950668,2.3481961394586457,4.182282350256796,-1.9241628426386397,-2.0143501433980724,31.965090081650278,38.5170065164806,3283.563,87.237049209184,87.06366
B0006,52,1.729207034132373,24,3.50716091973708,2.46945948630322,4.185961817428056,-1.912447043935375,-2.013955993405398,31.744801840189535,38.29250529949152,3275.125,86.46035170661865,86.09347
B0006,53,1.7081086552553244,24,3.500928918686389,2.4666715880697576,4.1836566973224585,-1.8950209973545984,-2.0143598768040447,31.876564068962463,38.52091685291118,3265.656,85.40543276276622,85.3664
B0006,54,1.6975954237461768,24,3.4973019898820894,2.448293126278513,4.184390004467988,-1.883708243517891,-2.0146981664689427,32.24289319481841,38.95436345473558,3266.093,84.87977118730883,84.82202
B0006,55,1.6820634524029463,24,3.492903830118716,2.4745215382882586,4.184732708741646,-1.8716651994380051,-2.0150505202774576,32.07305565938816,38.73136385469604,3257.594,84.10317262014732,83.8524
B0006,56,1.6714768322295086,24,3.488659224822318,2.469127855241356,4.185835940524748,-1.8654809345089407,-2.016431910751689,32.0301409298912,38.74827601131975,3248.593,83.57384161147543,83.45872
B0006,57,1.6607591387047655,24,3.482293080477401,2.4177173347922416,4.185703389994729,-1.8592903578576,-2.013961242413253,31.984935871368258,38.84227056628921,3238.766,83.03795693523827,82.912704
B0006,58,1.651121015038069,24,3.477575664197982,2.3775131079338427,4.184887437252902,-1.848156298789804,-2.0142789765419598,32.23677365476226,39.22138199620832,3240.14,82.55605075190346,82.519165
B0006,59,1.640134925619093,24,3.478743650648925,2.443723814618984,4.1845671326128535,-1.841574247353844,-2.0170700253976435,32.56097148037261,39.46651089916252,3230.109,82.00674628095463,81.868355
B0006,60,1.629199941616544,24,3.4740152461288862,2.4324278256917147,4.184590722398005,-1.8297533943331723,-2.0153270924031044,32.48984985901219,39.352653481724175,3229.7810000000027,81.45999708082721,81.47774
B0006,61,1.6088496302961666,24,3.4718387718772696,2.494085641889116,4.181227276564003,-1.8170860697729956,-2.0264444143525524,32.42612199208859,39.31890647034385,3212.469,80.44248151480832,80.35885
B0006,62,1.6035244898969248,24,3.463180130644551,2.382347172890769,4.182601669503782,-1.8111560774496664,-2.014269976996697,32.29984271249387,39.47196886600465,3213.219,80.17622449484624,80.155754
B0006,63,1.5989712144027983,24,3.463469391967206,2.406668297987779,4.183991041340736,-1.8113056300795984,-2.0248983473305704,32.610757585145336,39.74009698783903,3203.578,79.94856072013991,80.04895
B0006,64,1.5876273123575604,24,3.46021805164007,2.4204142690378765,4.182425008087469,-1.803802475704306,-2.0134062122749032,32.25699351958767,39.03600072360686,3195.125,79.38136561787802,79.62298
B0006,65,1.5829719744686166,24,3.462574876665621,2.4507845245525197,4.190985194174346,-1.7982439953659044,-2.014898941623113,32.47193402838835,39.16106395962828,3195.312999999994,79.14859872343084,79.22862
B0006,66,1.567137636713563,24,3.4537077937586056,2.393032881923072,4.181860480163402,-1.7857963808615818,-2.014097659688176,32.40219271195366,39.20051799483514,3186.297,78.35688183567815,78.42917
B0006,67,1.5613446139713882,24,3.4514035349888337,2.3938995980718403,4.183449364094532,-1.7850748194527644,-2.01648199199959,32.30987415652578,39.15878418316098,3176.438,78.06723069856942,78.01241
B0006,68,1.551171189279042,24,3.450781146333252,2.4373294683003053,4.182943907496545,-1.7785916660457872,-2.014359351341952,32.35440526839345,39.18225956809825,3167.593,77.5585594639521,77.503494
B0006,69,1.5406741606295171,24,3.446105572450592,2.3705330061374523,4.182592999177517,-1.7727874712030285,-2.016181081460114,32.4731363791227,39.38159156766375,3167.719,77.03370803147585,77.153625
B0006,70,1.5253138744624433,24,3.4418152533277144,2.351294851260762,4.177556435498103,-1.7601807681971695,-2.0224281819207026,32.52334649341759,39.44712875501599,3159.077999999994,76.26569372312217,76.50629
B0006,71,1.5301570318067428,24,3.445008015985666,2.436845595522602,4.183199732433941,-1.76530278835697,-2.015670909853089,32.518264823491045,39.40950590627068,3148.829,76.50785159033714,76.57783
B0006,72,1.524656683447409,24,3.441164687975023,2.39030487147494,4.183585552184287,-1.7593486488770236,-2.0154336980599203,32.5437072434024,39.48443326993031,3149.094,76.23283417237043,76.17018
B0006,73,1.5145492986655429,24,3.443620591429828,2.4892160721496315,4.183170360974043,-1.752616789873766,-2.014176241235146,32.562223096007365,39.4416762582387,3140.547,75.72746493327713,75.86835
B0006,74,1.509391504602082,24,3.439943269617906,2.450611393803655,4.183501501534186,-1.7516949849801624,-2.0151247064734266,32.58978020040808,39.53866201326228,3131.625,75.4695752301041,75.527145
B0006,75,1.5039974333050703,24,3.43602719305159,2.4111946043456745,4.183243008796117,-1.7510429704034998,-2.0150071612077523,32.57089563557426,39.5867547936938,3121.907,75.19987166525353,75.26572
B0006,76,1.4935201918040188,24,3.436309312279291,2.4609139768640715,4.182038001412004,-1.7388746112390865,-2.0158858292130217,32.5378543470942,39.49975288442087,3122.125,74.67600959020095,74.728806
B0006,77,1.4876323024497422,24,3.430470227771154,2.378420264362521,4.182440318401142,-1.738622547139575,-2.0170367841185635,32.65645090520509,39.9686395722832,3121.672,74.3816151224871,74.63251
B0006,78,1.5302876214401704,24,3.4417311090871063,2.3844697219937414,4.189962701965466,-1.7870762809520675,-2.015207980747731,33.180785234653264,40.42668250871336,3120.86,76.51438107200852,76.317085
B0006,79,1.5040760088360112,24,3.4355429213552537,2.448639661640692,4.181214475643097,-1.7612682208672186,-2.013340550431054,32.71220835503141,40.02451449021777,3103.828,75.20380044180057,74.99649
B0006,80,1.4887593608730894,24,3.4272336842373576,2.362869757217078,4.182157933832856,-1.7545532300777185,-2.0143052426244057,32.543943889007906,40.02167483360719,3095.094,74.43796804365446,74.53281
B0006,81,1.4782779285546637,24,3.430753651868756,2.479712742728869,4.1802491747767325,-1.7364250156958492,-2.01522796444188,32.6655410721976,40.07821178158415,3095.781,73.91389642773318,73.91243
B0006,82,1.478459982215684,24,3.430880434209888,2.460990256984241,4.182775550999248,-1.7371686757879778,-2.0164424024266667,33.160922870564626,40.56578932835109,3094.328,73.9229991107842,73.81018
B0006,83,1.473214844899973,24,3.431984614031654,2.4794507375590507,4.182970513713943,-1.7358183569582517,-2.0141732645976056,33.414445545408455,40.75221353269305,3086.531,73.66074224499864,73.48899
B0006,84,1.4675164935067897,24,3.426913589626702,2.421513989921717,4.182588389688278,-1.7297302660430056,-2.014533312293864,33.3541679486525,40.71162611325717,3085.625,73.37582467533949,73.2078
B0006,85,1.4516292657521337,24,3.422042235670516,2.392798962354417,4.180388252515709,-1.727867109899114,-2.0150807231044525,33.13634596100404,40.58721297402195,3067.203,72.58146328760667,72.55335
B0006,86,1.4519237720967175,24,3.4202687142856667,2.410475236770924,4.182476201666448,-1.726907314763758,-2.0151017082510445,32.92241762841388,40.37035790264624,3058.157,72.59618860483589,72.69281
B0006,87,1.4471484694777743,24,3.4248208106770663,2.4915333699239977,4.182567814531136,-1.7211995934038338,-2.015773418279684,33.20338483123576,40.667923693760464,3058.812,72.35742347388873,72.5994
B0006,88,1.4468538105659885,24,3.423499088319266,2.444861994529003,4.182606347806988,-1.721141114732718,-2.016566183590645,33.533950654066935,40.99035688395247,3058.578,72.34269052829943,72.326454
B0006,89,1.4416741930284678,24,3.4247420964314874,2.484075539808225,4.183047552179642,-1.7200547727480755,-2.018144057635402,33.5767934055627,40.99774402817452,3049.328,72.08370965142339,71.8355
B0006,90,1.5935866593100128,24,3.450702139255875,2.479017302613424,4.222516216835943,-1.8210481343824243,-2.0143333289759338,33.224088400657315,40.77265883698999,3177.219,79.67933296550063,79.66979
B0006,91,1.5463902376915637,24,3.448047542990752,2.4820670710190385,4.1909374470770855,-1.821445703423604,-2.016338466932382,33.37083344726966,40.52220493430463,3082.937,77.31951188457819,76.46871
B0006,92,1.51470559175661,24,3.439948189189645,2.452449045714353,4.183028520369727,-1.7899159936953069,-2.0145951136219598,33.43366634309322,40.57746834859555,3074.266,75.73527958783049,75.59587
B0006,93,1.4989786083335404,24,3.434112914501242,2.4198491932573414,4.1838942747302825,-1.7769345930773324,-2.0144018884289827,33.28676739403043,40.516963879873735,3066.0,74.94893041667702,74.78431
B0006,94,1.4831110745410492,24,3.432560094036392,2.4706823501191706,4.1839835007856605,-1.7640032117743043,-2.015270624937178,33.14347737377552,40.34325381638243,3056.437,74.15555372705246,74.095764
B0006,95,1.4729664825468278,24,3.4270614887575657,2.413759774558071,4.183640209073579,-1.7571701008871028,-2.015800833534411,33.11021541795579,40.39341126895154,3048.219,73.6483241273414,73.55769
B0006,96,1.4627604396099307,24,3.427340316812041,2.4562499847243027,4.183387047926521,-1.7502670210777267,-2.015384828991305,33.18991802149879,40.46341487442664,3039.218,73.13802198049653,73.21322
B0006,97,1.4518364681062514,24,3.423482197888437,2.401794655879554,4.18356344388626,-1.7439614243216512,-2.017707476586292,33.26265398635676,40.5818264138806,3039.047,72.59182340531257,72.61187
B0006,98,1.4468670644030392,24,3.422095770106937,2.4087687236133317,4.18171248971767,-1.736850855663561,-2.0198780169470747,33.299978841087025,40.61670777074496,3030.375,72.34335322015197,72.327805
B0006,99,1.441380399427779,24,3.421883545422636,2.4308118485818704,4.1832473219705815,-1.7360045229798653,-2.0197856871193367,33.31663547841367,40.63164766168104,3021.0,72.06901997138895,72.08176
B0006,100,1.431210744960774,24,3.4195777411151886,2.398886415333129,4.183049768329545,-1.729690117077797,-2.015287001210607,33.39150630507064,40.74323383889164,3021.75,71.5605372480387,71.62725
B0006,101,1.4260247179525716,24,3.4175281789596474,2.3814379490849835,4.183092498086332,-1.7287954627467013,-2.013949066691416,33.41522427488497,40.81715493531611,3012.265,71.30123589762857,71.3451
B0006,102,1.420487649966195,24,3.4197860540725715,2.459885297095542,4.181536580807847,-1.7216729981632184,-2.015065571425412,33.39690850726103,40.72877617289365,3002.641,71.02438249830975,71.267845
B0006,103,1.4207006230355006,24,3.4171369298988705,2.4007285025453995,4.172034399629829,-1.7228162229694663,-2.0151971595728613,33.73731993653,41.45494452672042,3012.0,71.03503115177503,71.08147
B0006,104,1.452255804330839,24,3.4305347141293625,2.472830716079143,4.188427549455566,-1.7486639022205694,-2.0180838913239434,34.08965316576344,41.39678877103747,3020.11,72.61279021654194,72.46656
B0006,105,1.431557632772571,24,3.4250844180972875,2.467318928642863,4.181499335679726,-1.7345160724760178,-2.015157068463395,33.9987286593769,41.36669473718026,3002.172000000006,71.57788163862855,71.46016
B0006,106,1.415015751158943,24,3.417133986279293,2.3692462667541,4.179546243153898,-1.7271570233190523,-2.013917344838714,33.907397114007345,41.37787352037061,2992.703,70.75078755794715,70.89577
B0006,107,1.4097311506517451,24,3.417521467040602,2.4482618595124874,4.18101558225098,-1.7305179027385762,-2.026182069042455,33.70518417605219,41.14095609169821,2964.468,70.48655753258726,70.59988
B0006,108,1.404917318129309,24,3.418162323668036,2.4598632768748825,4.182667734360821,-1.7141443638380731,-2.01548065880372,33.7458832944166,41.2168813199875,2983.375,70.24586590646545,69.99606
B0006,109,1.395164296571563,24,3.420331935905118,2.497869764845928,4.179947555799937,-1.706782327346661,-2.014398878088724,34.01657212624259,41.40391881889191,2975.297,69.75821482857815,69.786766
B0006,110,1.3945343832614077,24,3.4192916311692465,2.472236707252471,4.182316086490744,-1.7063596521950202,-2.015379938834276,34.175023374593785,41.58657133119858,2974.9850000000006,69.72671916307038,69.75659
B0006,111,1.3893171179312644,24,3.414352330355796,2.427874990476308,4.18300582450457,-1.7052696591517462,-2.024938600791225,33.976109677640174,41.43504077863728,2966.25,69.46585589656323,69.50368
B0006,112,1.3838379472327809,24,3.412701167144591,2.427590520023505,4.182504606082063,-1.7046265574439607,-2.027018156432659,33.84150372451663,41.37436880579148,2956.359,69.19189736163904,69.14784
B0006,113,1.3736814238195123,24,3.410409522809144,2.37337869163978,4.179533028548021,-1.6985503106996724,-2.014779909755338,34.1008464215818,41.66477948989921,2956.344,68.68407119097562,68.62681
B0006,114,1.3786059891863676,24,3.414419320260644,2.4248604132549767,4.18250512422575,-1.6982347588599789,-2.0151111715849144,34.34663683304219,41.81816829502593,2956.406,68.93029945931838,68.808075
B0006,115,1.3737600299108574,24,3.4131710032395315,2.426962848243194,4.1828227593786,-1.6971165805711328,-2.0151664181090267,34.216231530637586,41.68664700078119,2947.266,68.68800149554288,68.72201
B0006,116,1.3682580583942712,24,3.4107019261975147,2.417287750352038,4.182413969607667,-1.6959199401004303,-2.016248522283907,34.041617020161176,41.565382893773936,2937.984,68.41290291971356,68.50139
B0006,117,1.3633024037317505,24,3.4089059214760367,2.4185087281747166,4.182451170946608,-1.6953163120957455,-2.015018401452086,33.890212870710734,41.46394809540406,2929.125,68.16512018658753,68.149445
B0006,118,1.35809661401726,24,3.4134080258317576,2.480937393224248,4.181305580928812,-1.6890383512433216,-2.014808414619914,34.116762412437,41.6123634180086,2928.454,67.904830700863,67.79972
B0006,119,1.353269090999531,24,3.411221044859532,2.4078214169511205,4.1804870315884735,-1.689240311218937,-2.014994164220888,34.490493589415046,42.0075404495327,2929.375,67.66345454997655,67.78777
B0006,120,1.3841605738237488,24,3.415521085221368,2.433234589649132,4.163570261072192,-1.7102007614808157,-2.014889154962298,34.23744800906639,41.61679232360952,2946.031,69.20802869118744,68.9765
B0006,121,1.4051467790651473,24,3.42298383625498,2.440822893388958,4.190012868765637,-1.730244918610445,-2.021897889619746,34.41428886050454,41.80245062827161,2955.438,70.25733895325736,70.367256
B0006,122,1.378719022627353,24,3.414757022019347,2.396078253891397,4.182418011462176,-1.715246592390148,-2.013990107965066,34.16445180476378,41.653004783464006,2937.625,68.93595113136764,68.82361
B0006,123,1.3682657783199066,24,3.41435871627236,2.449306948268824,4.182070839014939,-1.701340492819173,-2.0141794769710484,33.877146811272176,41.36061809844917,2929.078,68.41328891599532,68.257225
B0006,124,1.3573151296618016,24,3.409188669841805,2.384185417166802,4.182701902443236,-1.7004366132157598,-2.014245767720947,33.839566254190565,41.42815616511055,2918.375,67.86575648309008,68.02853
B0006,125,1.3524934638801596,24,3.411930366643558,2.4440756213040964,4.182270325485355,-1.6873533635265776,-2.013969299900083,33.818304796930946,41.343265645039,2919.812,67.62467319400798,67.34373
B0006,126,1.3474099151661236,24,3.4094417183837504,2.4296014294774677,4.182394535290608,-1.6919294969110734,-2.014779898380345,33.812621135472135,41.38118673567723,2900.422,67.37049575830618,67.501656
B0006,127,1.3370075130842318,24,3.408189609747988,2.41022288115442,4.182061947471753,-1.6852952939579415,-2.014211676143238,33.79894614410012,41.378450473707446,2901.375,66.85037565421159,66.833336
B0006,128,1.3312352966718526,24,3.40737851449911,2.4098927032454966,4.182288987105723,-1.6787428835073943,-2.0146307921789908,33.702723745621576,41.306600641009794,2901.187,66.56176483359263,66.69227
B0006,129,1.3259303781727645,24,3.4085862639015,2.453938411405305,4.179662143533188,-1.6712137513430336,-2.013369705800471,33.63562651984647,41.20408103671912,2891.64,66.29651890863822,66.175735
B0006,130,1.321578743867529,24,3.404843616147767,2.3940396792395253,4.181392635232333,-1.6768931248947176,-2.0139825284473383,33.69072406179652,41.32955629442644,2882.906,66.07893719337645,66.065094
B0006,131,1.321225074066109,24,3.4081057374178703,2.45134737470238,4.182099866234647,-1.6701186583642826,-2.01389215215322,33.71317033815572,41.300370296451625,2883.265,66.06125370330544,66.03861
B0006,132,1.3156485301862682,24,3.409172854038073,2.475014603796582,4.182054276922838,-1.6634753413292604,-2.013710255019385,33.65376593260611,41.2436462295636,2882.969,65.78242650931341,65.87248
B0006,133,1.3209025697502388,24,3.4110817622184237,2.4569179775419294,4.168816046299314,-1.6645875549232958,-2.0145340492151043,33.983578066068176,41.36464929786556,2891.656,66.04512848751195,66.01849
B0006,134,1.3474328767273906,24,3.416748624671716,2.438240626221148,4.190149239555381,-1.6918384605140158,-2.01382438347875,33.816348135475515,40.89285784811417,2901.25,67.37164383636953,67.52041
B0006,135,1.3260128072353616,24,3.4169689184247174,2.4946397780995584,4.187196878135145,-1.6711981411684529,-2.0133154561700204,33.60692030225909,40.652964511118334,2891.703,66.30064036176807,66.284164
B0006,136,1.3101186784831065,24,3.4105763913818787,2.4367455144223555,4.18232296515852,-1.6632769410531223,-2.0139168871011672,33.47350597721994,40.58410707337388,2883.016,65.50593392415531,65.5581
B0006,137,1.30521620229393,24,3.4113335283009314,2.485868996808533,4.1822817387062585,-1.6559085740676296,-2.0142276812428177,33.209178727620106,40.322783635307104,2873.453,65.2608101146965,65.31826
B0006,138,1.3004061951355774,24,3.4081283345557187,2.395755020190792,4.181394192711236,-1.656100922060331,-2.014080368444908,33.58088963686094,40.78032921971219,2874.031,65.02030975677887,65.023796
B0006,139,1.300235735841116,24,3.412573242269913,2.4504684570147006,4.182109437180301,-1.6493259508429792,-2.014831579693271,33.76400861956033,40.85731522464202,2874.234,65.0117867920558,65.0132
B0006,140,1.2895066722480757,24,3.407693686560286,2.3942028718004007,4.181210531150237,-1.6481131076816375,-2.014857985605384,33.57003564415372,40.74860220857894,2864.984,64.47533361240377,64.63316
B0006,141,1.279253057384795,24,3.407349960804196,2.4303844034459368,4.180183763169455,-1.6402541382604887,-2.013906118562721,33.272050895552354,40.47227623020844,2855.093,63.96265286923975,64.11742
B0006,142,1.2792078171714618,24,3.409292163767801,2.4755630989048205,4.181641969595387,-1.6339151095418003,-2.01480412850878,33.12740933210319,40.28187574900838,2855.625,63.96039085857309,63.87477
B0006,143,1.274036760902923,24,3.409549235480477,2.446712151873903,4.1818501497507565,-1.6340244573659812,-2.014522533445452,33.439116773449626,40.637565231244686,2855.594,63.70183804514616,63.79699
B0006,144,1.2741273923001468,24,3.410318915287339,2.4607112018206894,4.1817089329030335,-1.632488007933941,-2.0149438038428857,33.482874768414376,40.64243349478575,2847.437,63.70636961500734,63.62767
B0006,145,1.263763942644078,24,3.409269478846637,2.46197885229738,4.178725976011113,-1.6192610042624402,-2.0150039133931816,33.22136307064441,40.38713367022122,2847.36,63.188197132203896,63.099983
